"gaze_0_x","gaze_0_y","gaze_0_z","gaze_1_x","gaze_1_y","gaze_1_z","gaze_angle_x","gaze_angle_y","pose_Rx","pose_Ry","pose_Rz","AU01_r","AU02_r","AU04_r","AU05_r","AU06_r","AU07_r","AU09_r","AU10_r","AU12_r","AU14_r","AU15_r","AU17_r","AU20_r","AU23_r","AU25_r","AU26_r","AU45_r","State"
-0.306314,-0.029541,-0.951472,-0.484074,-0.031939,-0.874444,-0.409,-0.034,-0.219,0.474,0.053,0,0,0.78,0,0,0,0,0,0,0,0,1.25,0,1.27,0.24,0.96,0,-100
0.072599,-0.06626,-0.995158,-0.095204,-0.097608,-0.990661,-0.011,-0.082,-0.157,-0.074,0.017,0,0,0,0.02,0,0.99,0,0,0,0,0,0.89,0,0.15,0.01,1.07,0,100
-0.275356,-0.097156,-0.95642,-0.494644,-0.103933,-0.862859,-0.4,-0.11,-0.337,0.473,0.104,0.59,0,0.58,0,0,0.53,0,0,0,0,0,2.29,0,1.41,0,0.91,0.45,-100
0.020426,0.158613,-0.98713,-0.086608,0.127192,-0.98809,-0.033,0.144,0.057,0.007,0.048,0.37,0.67,0,0,0,0,0,0,0,0,0.18,0.2,0.01,0,0.51,0.07,0.25,100
0.052461,-0.039906,-0.997825,-0.126309,-0.078175,-0.988906,-0.037,-0.059,-0.134,-0.075,0.057,0,0.01,0,0,0,0.25,0.01,0,0,0,0.14,0.58,0,0.01,0.01,0,0,100
-0.356316,-0.189471,-0.914954,-0.559715,-0.162823,-0.812531,-0.488,-0.201,-0.399,0.523,0.16,0.02,0,0.56,0,0,0.58,0.05,0,0,0,0,1.95,0,1.05,0,0.14,0.46,-100
0.065932,0.101623,-0.992636,-0.075706,0.071749,-0.994546,-0.005,0.087,-0.025,0.051,0.038,0,0,0.7,0,0,0,0,0,0,0,0,0,0.09,0,0.1,0,1.21,100
0.155357,-0.070765,-0.985321,0.002036,-0.112306,-0.993672,0.079,-0.092,-0.149,-0.103,0.067,0.4,0,0,0.16,0,0.15,0.2,0,0,0,0.14,0.23,0.01,0,0,0.09,0,100
0.490445,0.139762,-0.860192,0.370434,0.062431,-0.926758,0.449,0.113,-0.008,-0.666,0.226,0,0,0.03,0,1.26,1.89,0,1.9,0.45,0,2.65,1.7,1.19,0,1.92,0,0.81,-100
0.111614,-0.106031,-0.988079,-0.042827,-0.173808,-0.983848,0.035,-0.141,-0.305,-0.049,0.44,0,0,0,0,0,1.4,0.03,0,0,0,0.37,1.09,0,0,0,0,0,-100
0.073629,-0.058208,-0.995586,-0.093805,-0.125414,-0.98766,-0.01,-0.092,-0.229,-0.042,0.035,0.69,0,0,0,0,1.4,0.03,0,0,0,0,0,0.67,0.11,0.22,0.01,0.37,100
-0.137012,0.081581,-0.987204,-0.42735,0.056018,-0.902349,-0.29,0.073,-0.213,0.324,0.365,0,0,0.11,0,0,0,0,0,0,0,0,0.14,0,0.11,0.25,0,2.47,-100
0.239756,0.291243,-0.926118,-0.173439,0.286621,-0.942214,0.035,0.3,0.073,0.003,0.033,0,0,0.26,0,0,0.08,0,0,0,0,0,1.01,0,0,1.43,0,3.22,-100
0.037995,-0.058403,-0.99757,-0.16114,0.240865,-0.957088,-0.063,0.093,-0.022,0.285,-0.345,0,0,0.49,0,0,0.66,0.06,0,0,0,0,1.42,0,1.32,0,0.27,1.46,-100
0.090292,-0.196369,-0.976364,-0.071587,-0.159984,-0.98452,0.01,-0.18,-0.359,0.073,0,0,0,0,0,0,2.06,0.37,0,0,0,0,1.72,0,0.21,0,0.39,0.09,-100
0.122179,-0.065505,-0.990344,-0.061757,-0.04563,-0.997048,0.03,-0.056,-0.153,0.003,-0.088,0,0,3.3,0,0.23,1.12,0.22,0,0,0,0,0,0.56,0,2.71,0.37,0,-100
0.084221,0.002473,-0.996444,-0.100234,0.00901,-0.994923,-0.008,0.006,-0.111,0.061,-0.02,0.2,0.03,0.25,0,0,0.3,0.06,0,0,0,0.07,0.05,0.13,0,0.28,0.12,0.94,100
0.029415,0.003693,-0.99956,-0.14042,-0.021615,-0.989856,-0.056,-0.009,-0.064,-0.007,0.022,0,0.2,0,0.03,0,0.18,0.02,0,0,0,0.05,0.94,0,0,0.24,0,0,100
-0.007404,-0.046143,-0.998907,-0.169661,-0.080304,-0.982225,-0.089,-0.064,-0.089,0.007,-0.026,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0.51,0.03,0.88,0,100
0.180712,-0.099843,-0.978455,0.050161,-0.197358,-0.979047,0.117,-0.151,-0.354,-0.205,0.605,0,0,0.05,0.39,0,1.3,0.15,0,0,0,0.2,1.58,0,0,0.04,0,0.95,-100
0.178601,0.120844,-0.976472,-0.065357,0.098155,-0.993023,0.057,0.111,-0.175,-0.02,0.004,0.12,0.01,0.19,0,0,0.6,0,0,0,0,0.03,0.59,0.06,0,0.1,1.11,3.09,100
-0.022314,-0.02184,-0.999512,-0.165805,-0.063555,-0.984109,-0.095,-0.043,-0.09,0.032,0.07,0,0.05,0,0,0,0.69,0.04,0,0,0,0,0.12,0,0,0.08,0.06,0,100
0.018769,-0.169885,-0.985285,-0.118534,-0.221782,-0.967865,-0.051,-0.198,-0.358,0.045,0.071,0.93,0,0,0.34,0,1.26,0.16,0,0,0,0.05,0.09,0.96,0.36,0,0,0,100
0.213796,-0.13018,-0.968166,0.08513,-0.233589,-0.968602,0.153,-0.186,-0.368,-0.237,0.63,0.05,0,0,0.32,0,1.03,0.09,0,0,0,0.16,1.94,0,0,0.01,0.08,0,-100
0.097712,-0.028293,-0.994812,-0.091846,-0.074762,-0.992963,0.003,-0.052,-0.127,-0.114,0.036,0,0,0,0,0,0.65,0,0,0,0,0,0.65,0,0.05,0.15,0.78,0,100
0.404337,-0.28604,-0.86873,0.257765,-0.26784,-0.928342,0.353,-0.299,-0.469,-0.322,-0.453,0.88,0.2,1.37,0,0,0,0,0,0.03,0,0.68,0,0,0,1.16,0.54,0.4,-100
0.082428,0.003153,-0.996592,-0.089816,0.010019,-0.995908,-0.004,0.007,-0.076,0.053,-0.021,0,0,0.03,0,0,0,0,0,0,0,0.03,0.09,0,0,0.18,0,0,100
0.071538,-0.049407,-0.996213,-0.101331,-0.084206,-0.991283,-0.015,-0.067,-0.158,-0.028,0.048,0.12,0.07,0,0,0,1.14,0,0,0,0,0,0.06,0.09,0.33,0.21,0.03,0.41,100
0.080918,-0.017919,-0.99656,-0.099465,-0.013031,-0.994956,-0.009,-0.016,-0.125,0.062,-0.017,0.06,0.13,0.09,0,0,0.09,0.13,0,0,0,0.05,0.15,0.04,0,0.11,0.15,0.19,100
-0.00758,-0.02951,-0.999536,-0.190637,-0.055055,-0.980115,-0.1,-0.043,-0.134,0.052,0.003,0,0,0,0.02,0,0.64,0,0,0,0,0,0.27,0,0,0.68,0.84,0.08,100
-0.06424,-0.138154,-0.988325,-0.211965,-0.06656,-0.975008,-0.14,-0.104,-0.369,0.146,-0.045,2.36,0.05,1.66,0.56,0.93,1.63,0,0.27,0.63,0,0.59,0.12,0.22,0,2.22,0.05,0,-100
-0.093467,-0.108721,-0.989668,-0.22475,-0.08568,-0.970642,-0.161,-0.099,-0.362,0.134,0.11,1.2,0,1.43,0.54,0.45,3.99,0.05,0.63,0,0,0,0.26,1.25,0.81,1.29,1.11,0,-100
0.004218,0.043443,-0.999047,-0.143175,-0.018526,-0.989524,-0.07,0.013,-0.217,0.144,0.352,0.38,0,0.48,0.11,2.17,2.74,0.01,1.67,0.69,0,0,0,0,0,3.87,2.54,0,-100
-0.072465,0.366465,-0.927606,-0.226197,0.238834,-0.944348,-0.158,0.313,0.171,0.218,0.227,0,0,0.02,0,0,0.94,0,0,0,0,0,1.31,0,0,1.08,0,1.31,-100
0.082986,0.001959,-0.996549,-0.088298,0.009134,-0.996052,-0.003,0.006,-0.077,0.052,-0.022,0,0.06,0,0,0,0,0,0,0,0,0.01,0,0,0,0.15,0.02,0,100
0.378782,0.001412,-0.925485,0.223477,-0.003658,-0.974702,0.307,-0.001,0.016,-0.388,-0.025,1.68,0,2.02,0.51,0,0,0,0,0,0.41,0,0.86,0.59,0,0.88,0.5,0,-100
-0.049131,-0.104786,-0.99328,-0.333007,-0.070642,-0.940274,-0.195,-0.09,-0.336,0.29,0.061,0.53,0,0.63,0,0.17,2.94,0.24,1.14,0.34,0.2,0.55,2.88,0.87,1.21,0,0.41,0,-100
-0.008525,-0.315479,-0.948894,-0.156736,-0.284993,-0.945628,-0.087,-0.307,-0.525,0.143,-0.061,0.11,1.05,0,0,0.59,1.6,0,0,0.66,0,2.34,3.36,0,0.75,0,0.36,0,-100
0.080081,-0.019706,-0.996594,-0.102486,-0.062558,-0.992765,-0.011,-0.041,-0.127,-0.115,0.037,0,0,0,0,0,0.29,0,0,0,0,0.01,0.63,0,0.11,0.06,0.87,0,100
0.416992,-0.096372,-0.903786,0.257652,-0.093437,-0.961709,0.347,-0.101,-0.209,-0.377,-0.181,0.58,0,0.76,0,0,0,0.11,0.72,0,0,0.19,0,0,0,1.39,0.2,0.27,-100
0.381602,0.402432,-0.832123,-0.146755,0.407015,-0.901555,0.135,0.437,0.325,-0.051,-0.011,0,0.3,1.32,0,0.46,1.19,1.21,0.44,0,0.04,0,0.46,0,0.01,0.61,0.03,1.21,-100
0.018517,0.037008,-0.999143,-0.123131,0.058428,-0.990669,-0.053,0.048,-0.035,-0.023,-0.033,0.08,0,0.13,0,0,0,0,0,0,0,0.41,1.22,0.08,0.09,0.29,0.74,0,100
-0.302459,-0.013668,-0.953064,-0.459857,-0.061052,-0.885892,-0.393,-0.041,-0.195,0.391,0.164,0,0,0.48,0,0,0.17,0,0.03,0,0,0,1.05,0,0.3,0.79,0.64,0,-100
0.082627,-0.003862,-0.996573,-0.090042,0.002391,-0.995935,-0.004,-0.001,-0.086,0.053,-0.017,0,0.09,0,0,0,0,0,0,0,0,0.18,0.11,0,0,0.11,0.05,0,100
0.023549,-0.077816,-0.99669,-0.138895,-0.011295,-0.990243,-0.058,-0.045,-0.28,0.109,-0.071,0.66,0.2,0,0,0.89,1.93,0,1.28,1.65,0.15,0.55,0.9,0.47,1.53,1.05,0.36,0,-100
0.010474,0.001315,-0.999944,-0.182591,-0.026328,-0.982836,-0.087,-0.013,-0.103,0.028,-0.014,0.01,0.04,0.15,0,0,0.16,0.03,0,0,0,0,0.19,0,0,0.49,0.19,0.03,100
0.099376,-0.024776,-0.994741,-0.014658,-0.058238,-0.998195,0.042,-0.042,-0.116,-0.089,0.056,0.06,0,0,0,0,0,0,0,0,0,0.19,0.73,0.04,0,0.15,0.31,0,100
0.393362,0.207323,-0.895703,0.233451,0.06211,-0.970383,0.324,0.143,-0.12,-0.49,0.316,0,0,0,0,0,0.07,0,0.78,0,0,0.06,1.01,0.55,0,0.15,0.08,2.36,-100
0.362355,-0.088367,-0.927842,0.214767,-0.0738,-0.973873,0.295,-0.085,-0.227,-0.338,-0.275,1.97,0,0,0.31,0,0,0,0.85,0.13,0,0,0,0.05,0,2.44,0.8,0,-100
0.419432,-0.098617,-0.902414,0.285226,-0.083241,-0.954839,0.363,-0.098,-0.232,-0.386,-0.259,1.16,0,0.67,0,0,0,0,0.46,0.32,0,0,0,0,0,0.34,1.32,0.58,-100
0.538819,0.028299,-0.841946,0.422786,-0.000195,-0.90623,0.503,0.016,-0.092,-0.66,-0.015,1.91,0.85,1.34,0,0,0,0,0.46,0,0,0.06,0,0,0,1.04,0.86,1.02,-100
0.104057,-0.01951,-0.99438,-0.052929,-0.026606,-0.998244,0.026,-0.023,-0.113,-0.025,0.053,0.24,0,0,0,0,0.43,0.32,0,0,0,0,0,0.07,0,0.37,0,0,100
0.037103,-0.074477,-0.996532,-0.07415,-0.123988,-0.989509,-0.019,-0.1,-0.333,0.074,0.091,2.5,0,1.62,0,0.63,1.89,0.16,0.42,0,0,1.01,0.09,0.47,0,1.51,0.36,0,-100
0.064664,-0.063127,-0.995908,-0.109036,-0.117628,-0.987054,-0.022,-0.091,-0.19,-0.045,0.003,0.06,0,0,0,0,0.9,0.04,0,0,0,0,0,0.08,0.36,0,0,0.15,100
0.029964,-0.287199,-0.957402,-0.147991,-0.21993,-0.964225,-0.061,-0.258,-0.469,0.154,-0.21,2.12,0.92,1,0,1.3,2.99,0,0.25,1.21,0,0,0.49,0.34,0.63,0.32,0.32,0,-100
0.100258,-0.037046,-0.994272,0.006337,-0.065096,-0.997859,0.053,-0.051,-0.116,-0.11,0.051,0.07,0,0,0,0,0.22,0,0,0,0,0.28,0.92,0.05,0,0.17,0.5,0.02,100
0.073434,-0.21168,-0.974576,-0.058529,-0.214741,-0.974916,0.008,-0.215,-0.431,0.039,-0.069,2.41,1.87,0,0.68,0,0,0,0,0,0,1.2,1.66,0,0,0,0.8,0,-100
0.398986,0.117163,-0.909441,0.239841,0.085829,-0.967011,0.328,0.108,-0.145,-0.43,0.189,0.79,0.12,0,0,2.3,2.65,0,1.53,0.7,0.05,0,0,0.44,0,5,4.03,0,-100
0.462156,0.076969,-0.883452,0.352113,0.04031,-0.935089,0.421,0.064,0.034,-0.554,0.137,2,0.51,1.35,0,0,0,0,0.7,0,0,0,0,0,0,0.74,0.92,0.04,-100
-0.028084,-0.052555,-0.998223,-0.179588,-0.100556,-0.978589,-0.105,-0.077,-0.255,0.047,0.036,0.81,0,0.17,0,0,0.45,0,0,0,0,0.05,0.08,0.61,0,0.45,1.18,0.59,100
0.097519,-0.105732,-0.989601,-0.057765,-0.149984,-0.987,0.02,-0.129,-0.211,-0.032,0.047,0.19,0,0,0,0,0.79,0.07,0,0,0,0,0,0,0.41,0.04,0.15,0,100
-0.004327,-0.012423,-0.999913,-0.159788,-0.046132,-0.986073,-0.082,-0.029,-0.081,0.016,0.067,0,0.12,0,0,0,0.57,0,0,0,0,0.02,0.41,0,0,0.56,0.1,0.17,100
0.010068,-0.113857,-0.993446,-0.148965,-0.137001,-0.979306,-0.07,-0.126,-0.34,0.071,0.002,0.77,0,0.14,0,0,1.06,0.07,0,0,0,0.04,0,0.43,0,0.13,0.7,0.84,100
0.178741,-0.08172,-0.980497,0.008267,-0.11942,-0.992809,0.094,-0.102,-0.129,-0.094,0.088,0.03,0,0,0.33,0,0,0,0,0,0,0.06,0.45,0.1,0.15,0.11,0.35,0,100
0.125441,-0.023441,-0.991824,-0.026901,-0.027606,-0.999257,0.049,-0.026,-0.122,-0.045,0.016,0.38,0,1.82,0.42,0,1.46,0.66,0,0,0,0,0.01,0,0,0,0,0.08,100
-0.020295,-0.016672,-0.999655,-0.166546,-0.064259,-0.983938,-0.094,-0.041,-0.064,0.02,-0.021,0,0,0.05,0,0,0,0,0,0,0,0.13,1.25,0.83,0.32,0.77,1.47,0,100
0.578915,0.035973,-0.814594,0.448566,-0.02396,-0.893429,0.542,0.007,-0.182,-0.479,0.193,0,0,0,0,0,0,0,0.3,0,0,0.65,0.93,0.13,0,0,0.18,0.04,-100
-0.003629,-0.025024,-0.99968,-0.166223,-0.031341,-0.98559,-0.085,-0.028,-0.076,-0.028,-0.025,0,0,0,0.02,0,0,0,0,0,0,0.15,1.15,0,0,0.29,0.88,0,100
0.113213,-0.017368,-0.993419,-0.003799,-0.077567,-0.99698,0.055,-0.048,-0.127,-0.075,0.057,0.01,0,0.1,0,0,0.22,0.14,0,0,0,0.1,0.45,0,0,0.14,0.09,0.57,100
0.09408,0.144576,-0.985011,-0.012385,0.098862,-0.995024,0.041,0.122,0.037,-0.039,0.079,0,0,0,0,0,0.23,0.03,0,0,0,0,0.42,0.16,0,0.75,0.25,0,100
0.020878,-0.000717,-0.999782,-0.146863,-0.012936,-0.989072,-0.063,-0.007,-0.051,-0.043,0.069,0.02,0.03,0,0,0,0.62,0,0,0,0,0,0.35,0,0,0.55,0.52,0,100
0.006113,0.381346,-0.924412,-0.333634,0.495752,-0.801822,-0.188,0.47,0.397,0.316,-0.112,0,0,0.24,0,0,1.27,0.28,0,0,0,0,1.07,0,1.38,1.58,0.02,1.21,-100
0.174205,-0.167242,-0.970403,0.01447,-0.224744,-0.97431,0.097,-0.199,-0.401,-0.095,0.301,0.23,0,0,0,0,0.97,0.04,0,0,0,0.05,1.02,0,0,0.04,0.48,0,-100
-0.151803,-0.042623,-0.987491,-0.527945,-0.058248,-0.847279,-0.355,-0.055,-0.243,0.463,0.187,0,0,0.43,0,0,0.38,0,0.31,0,0,0,2.12,0,2.24,0,1.13,0.18,-100
0.030984,-0.038153,-0.998791,-0.125525,-0.020192,-0.991885,-0.047,-0.029,-0.204,0.078,0.002,1.05,0,0.91,0.35,0,3.16,0.09,0,0,0,0.55,2.84,0,1.46,0,0.28,0,-100
0.0685,-0.192312,-0.97894,-0.089993,-0.132144,-0.987137,-0.011,-0.164,-0.392,0.098,-0.25,0.39,0.51,0,0,0.63,0.78,0.07,0.23,0.81,0,1.14,1.71,0.21,0.51,0.89,0,0,-100
-0.101499,-0.042679,-0.99392,-0.320765,-0.026235,-0.946795,-0.214,-0.035,-0.228,0.237,-0.003,0,0,0.1,0,0,0.64,0,0,0,0,0,1.96,0.14,0.66,0.18,0.51,0.77,-100
0.253312,0.162694,-0.953606,0.030448,0.129416,-0.991123,0.145,0.149,-0.145,-0.145,0.036,0.52,0,0.05,0,0,0.5,0.19,0,0,0,0,0.88,0.03,0,0,1.45,3.7,100
0.103864,0.152152,-0.982885,-0.001032,0.117265,-0.9931,0.052,0.136,0.056,-0.185,0.097,0.22,0,0,0,0,0,0.18,0,0,0,0,0.02,0.18,0.12,0.14,0.86,0.01,100
0.025048,-0.047141,-0.998574,-0.102617,-0.048052,-0.99356,-0.039,-0.048,-0.082,-0.007,-0.024,0.14,0,0.01,0,0,0,0,0,0,0,0.12,1.54,0,0.29,0.15,1.05,0,100
0.147209,-0.257525,-0.954992,-0.015803,-0.235766,-0.971681,0.068,-0.251,-0.402,-0.017,-0.09,0,0,0,0,0,0.86,0.07,0,0,0,0,1.21,0,0,0,0.13,0,-100
0.021161,-0.030475,-0.999312,-0.172764,-0.049327,-0.983727,-0.076,-0.04,-0.135,0.034,-0.005,0.03,0,0,0.02,0,0.32,0,0,0,0,0,0.56,0.2,0.01,0.52,0.95,0.09,100
0.404851,-0.043374,-0.913353,0.315158,-0.114243,-0.942138,0.37,-0.085,-0.209,-0.462,0.27,0,0,0,0,0,0,0,0.68,0,0,1.53,1.29,1.01,0,0,0.02,0,-100
0.290076,0.470355,-0.83344,-0.114627,0.513935,-0.850136,0.104,0.529,0.439,0.037,0.01,0,1.12,0.56,0,0.33,1.4,0.95,0.14,0,0.09,0,0.35,0,0,1.22,0.14,1.9,-100
0.005071,0.058963,-0.998247,-0.138586,0.020836,-0.990131,-0.067,0.04,-0.025,-0.004,0.107,0.04,0.08,0,0,0,0.69,0.1,0,0,0,0,0.11,0,0,0.14,0.05,0.07,100
-0.302222,-0.02519,-0.952905,-0.43731,-0.050824,-0.897874,-0.38,-0.041,-0.206,0.37,0.154,0,0,0.53,0,0,0.36,0,0.01,0,0,0,1.4,0,0.16,0.78,0.21,0,-100
0.097465,-0.003143,-0.995234,-0.051194,-0.032013,-0.998176,0.023,-0.018,-0.119,-0.026,0.192,0.27,0,0.05,0,0,1.73,0.49,0,0,0,0,0.05,0,0,0,0,0,100
0.413366,-0.102239,-0.904807,0.265627,-0.069519,-0.961566,0.349,-0.092,-0.212,-0.384,-0.317,2.02,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0.89,0.63,0.02,-100
0.090654,-0.066041,-0.99369,-0.08907,-0.063662,-0.993989,0.001,-0.065,-0.193,0.054,-0.008,0.42,0,0.01,0,0,0.51,0.13,0,0,0,0.1,0,0.09,0,0,0,0.02,100
0.315744,0.43039,-0.845618,-0.205637,0.451523,-0.86824,0.064,0.475,0.323,-0.038,-0.028,0,0.08,1.42,0,0.19,1.17,0.99,0.27,0,0.11,0,0.39,0,0,0.97,0,1.83,-100
-0.320074,0.025311,-0.947054,-0.411792,-0.015751,-0.911142,-0.375,0.005,-0.226,0.525,0.026,0.02,0,0.37,0.08,0.63,1.85,0.48,1.14,0.71,0.48,0,1.31,0.77,0.65,0.07,0.19,0,-100
0.102611,-0.019716,-0.994526,-0.052514,-0.026056,-0.99828,0.025,-0.023,-0.113,-0.022,0.051,0.22,0,0,0,0,0.47,0.34,0,0,0,0,0,0.08,0,0.34,0,0,100
0.282959,0.430879,-0.8569,-0.188056,0.441974,-0.877094,0.055,0.466,0.326,-0.037,-0.008,0,0.12,0.82,0,0.05,0.78,1.03,0.15,0,0.14,0,0.39,0,0,0.8,0.04,2.28,-100
0.063142,0.043869,-0.99704,-0.088928,0.020274,-0.995832,-0.013,0.032,-0.046,0.008,0.206,0,0,0,0,0,0.88,0.42,0,0,0,0.45,0.3,0.15,0,0.8,0.23,0,100
0.101108,-0.004534,-0.994865,-0.044895,-0.006388,-0.998971,0.028,-0.005,-0.107,-0.012,-0.002,0.14,0,1.77,0.12,0,1.66,0.63,0,0,0,0,0.1,0.28,0.13,0,0.34,0.28,100
0.087451,-0.027656,-0.995785,-0.024633,-0.063103,-0.997703,0.032,-0.045,-0.125,-0.079,0.056,0,0,0,0,0,0.16,0,0,0,0,0.02,0.48,0,0.02,0.01,0,0,100
0.035748,0.059754,-0.997573,-0.084111,0.064404,-0.994373,-0.024,0.062,-0.072,0.028,-0.024,0.02,0,0.06,0,0,0.21,0,0,0,0,0.26,1.21,0.41,0,0.5,1.34,1.15,100
0.033449,0.221313,-0.974629,-0.123466,0.212719,-0.969282,-0.046,0.22,0.172,0.011,0.023,0,0.09,0.25,0,0,0,0,0,0,0,0,0.57,0,0,0.05,0.13,0.36,100
0.111436,-0.079581,-0.99058,-0.035773,-0.105817,-0.993742,0.038,-0.093,-0.225,-0.046,0.194,1.24,0,0,0.07,0,0.45,0.58,0,0,0,0.04,0.55,0.12,0,0,0,0,100
0.065298,-0.238686,-0.968899,-0.119276,-0.212405,-0.969875,-0.028,-0.229,-0.45,-0.012,0.013,0.89,0.77,0.38,0.3,0.16,1.45,0.43,0.35,0,0,0.7,1.61,0,1.31,0.3,0.21,0,-100
0.522917,-0.038739,-0.851503,0.419091,-0.096996,-0.902748,0.493,-0.077,-0.22,-0.622,0.164,0.44,0,1.8,0,0,0,0,0.97,0,0,0,0.13,0,0,1.01,0.52,0.16,-100
0.053852,-0.251699,-0.966306,-0.127801,-0.220786,-0.966913,-0.038,-0.24,-0.466,0.002,0.03,1.15,1.09,0.32,0.51,0.02,1.17,0.07,0.51,0,0,0.47,1.73,0,1.53,0.21,0.19,0,-100
0.031857,0.217703,-0.975495,-0.091237,0.212915,-0.972802,-0.03,0.218,0.176,0.013,0.025,0,0.02,0.21,0,0,0.29,0,0,0,0,0,0.35,0,0,0.2,0.19,0.13,100
-0.335845,-0.092323,-0.937382,-0.514271,-0.080973,-0.853797,-0.443,-0.096,-0.24,0.434,0.115,0,0,0.4,0,0,0,0,0,0,0,0,1.58,0,1.23,0.46,0.77,0,-100
0.555087,-0.062521,-0.829439,0.423997,-0.135843,-0.895418,0.516,-0.114,-0.241,-0.666,0.227,0,0,0.32,0,0.58,1.13,0.09,0.13,0,0,0,0.21,0,0,1.14,0,0,-100
0.084031,0.013283,-0.996375,-0.100561,0.020166,-0.994727,-0.008,0.017,-0.104,0.063,-0.023,0.14,0,0.26,0,0,0.42,0.06,0,0,0,0.03,0.21,0.32,0,0.16,0,0.96,100
0.052403,0.049704,-0.997388,-0.098714,0.03473,-0.99451,-0.023,0.042,-0.029,-0.02,-0.031,0,0,0,0.08,0,0.04,0,0,0,0,0.21,0.35,0,0.08,0,0.61,0,100
0.082904,0.041987,-0.995673,-0.10289,0.049217,-0.993474,-0.01,0.046,-0.109,0.067,-0.025,0.39,0,0.46,0,0,0.46,0.26,0,0,0,0.04,0,0.45,0,0.17,0.08,2.09,100
0.071638,-0.047393,-0.996304,-0.102777,-0.084788,-0.991084,-0.016,-0.066,-0.154,-0.114,0.037,0,0,0,0.02,0,0.44,0,0,0,0,0,0.9,0.02,0.23,0,0.96,0,100
-0.040435,-0.197477,-0.979473,-0.192294,-0.185725,-0.963602,-0.119,-0.195,-0.435,0.156,-0.012,1.16,0.96,0.48,0,0.33,1.32,0.26,0.09,0,0,1.68,2.38,0.25,0,0.03,0.28,0,-100
0.292149,-0.071831,-0.953671,0.119635,-0.074682,-0.990005,0.209,-0.075,-0.2,-0.216,-0.004,0,0,0.52,0,0,0,0,0,0,0,0.19,0.1,0,0,0.48,0.55,0.44,-100
0.159726,-0.065331,-0.984997,0.021992,-0.10321,-0.994416,0.092,-0.085,-0.153,-0.113,0.066,0.2,0,0,0.02,0,0.26,0.36,0,0,0,0.19,0.09,0.25,0,0,0.11,0,100
0.723503,0.082939,-0.685321,0.61758,0.074661,-0.782957,0.74,0.107,0.079,-1.136,0.454,0,0,0,0,0,2.22,0.03,0,0,0,1.37,2.49,1.28,0,1.42,0.41,0,-100
0.046018,-0.030817,-0.998465,-0.166194,-0.050542,-0.984797,-0.061,-0.041,-0.254,0.047,0.032,0.76,0,0.19,0,0,0.64,0.03,0,0,0,0.04,0.05,0.82,0,0.33,1.26,1.48,100
0.462299,0.194007,-0.86524,0.377996,0.153952,-0.912917,0.441,0.193,0.004,-0.769,0.022,0,0,0,0,2.24,2.45,0.17,2.91,0.43,0.39,1.55,1.15,0,0.12,1.14,0,0,-100
0.498238,0.043552,-0.865946,0.367971,0.00705,-0.92981,0.449,0.028,-0.057,-0.558,0.135,0,0,0.74,0,0,0,0,0.33,0,0,0,0,0,0,0.68,0.62,0.71,-100
0.455777,-0.043674,-0.889022,0.324659,-0.064392,-0.943637,0.403,-0.059,-0.163,-0.472,-0.053,0.49,0,2.88,0.03,0,0,0,0.81,0,0,1.27,0,0,0,0.64,0.27,0,-100
0.207591,-0.119119,-0.970936,0.074425,-0.213459,-0.974113,0.144,-0.169,-0.345,-0.217,0.579,0,0,0,0.2,0,1.47,0.02,0,0,0,0.14,1.66,0,0,0,0,0,-100
-0.187127,-0.098876,-0.977347,-0.410224,-0.027781,-0.911562,-0.306,-0.067,-0.259,0.219,0.196,0,0,0,0,0,1.16,0.12,0.09,0,0,0,1.52,0,0,0.23,0.08,1.08,-100
0.468564,-0.102518,-0.877461,0.311716,-0.078492,-0.946928,0.404,-0.099,-0.224,-0.445,-0.245,0,0,0.54,0.04,0,0,0,0,0,0,0,0,0,0,0.3,0.01,1.13,-100
0.018166,-0.079058,-0.996705,-0.118617,-0.071589,-0.990356,-0.051,-0.076,-0.091,-0.015,-0.026,0.3,0.03,0,0.26,0,0,0,0,0,0,0.16,1.25,0,0.06,0.16,0.96,0,100
0.082598,-0.040216,-0.995771,-0.107689,-0.070078,-0.991712,-0.013,-0.055,-0.139,-0.109,0.038,0,0,0,0,0,0.14,0,0,0,0,0.23,0.94,0,0.17,0,1.07,0,100
0.043968,-0.311774,-0.949138,-0.120923,-0.239173,-0.963418,-0.04,-0.28,-0.488,0.119,-0.22,0.75,0.52,0,0,0.09,0.4,0.27,0.35,0.04,0,0.7,3.02,0,1.26,0,0.42,0,-100
0.450329,-0.013893,-0.892755,0.302312,-0.025872,-0.952858,0.387,-0.022,-0.136,-0.46,-0.057,2.04,0,0.49,0,0.48,0,0,1.37,1.08,0.03,0,0,0.03,0,2.31,0.62,0.5,-100
0.56804,0.075903,-0.819493,0.404871,-0.11876,-0.906629,0.513,-0.025,-0.175,-0.471,0.242,0,0,0,0.1,0,0.18,0,0.88,0,0,0.34,1.68,0.58,0,0.03,0.72,0.16,-100
0.4842,0.046425,-0.873725,0.365958,0.016028,-0.930493,0.44,0.035,-0.04,-0.562,0.049,2.89,0.92,1.2,0.09,0,0,0,0.46,0,0,0,0,0,0,1.68,1.35,0.29,-100
